transaction_datetime,account_created_date,birth_date,amount,category,transaction_datetime_year,transaction_datetime_month,transaction_datetime_day,transaction_datetime_dayofweek,transaction_datetime_dayofyear,transaction_datetime_hour,transaction_datetime_minute,transaction_datetime_quarter,transaction_datetime_is_weekend,transaction_datetime_is_month_start,transaction_datetime_is_month_end,transaction_datetime_is_quarter_start,transaction_datetime_is_quarter_end,transaction_datetime_day_name,transaction_datetime_month_name,transaction_datetime_week_of_year,transaction_datetime_hour_sin,transaction_datetime_hour_cos,transaction_datetime_month_sin,transaction_datetime_month_cos,transaction_datetime_dayofweek_sin,transaction_datetime_dayofweek_cos,account_age_days,account_age_weeks,account_age_months,age_years,age_group,transaction_datetime_days_since,transaction_datetime_weeks_since,transaction_datetime_months_since,transaction_datetime_years_since,is_business_hours,time_of_day,season,is_holiday_season,is_business_day
2024-07-30 02:40:00,2022-02-01,1999-12-12,87.89580820020984,Electronics,2024,7,30,1,212,2,40,3,0,0,0,0,0,Tuesday,July,31,0.49999999999999994,0.8660254037844387,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,910,130,29,25,18-25,153,21,5,0,0,Night,Summer,0,1
2024-02-21 09:13:00,2022-06-26,1972-11-17,135.12303223442538,Clothing,2024,2,21,2,52,9,13,1,0,0,0,0,0,Wednesday,February,8,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,605,86,19,52,46-55,313,44,10,0,1,Morning,Winter,0,1
2023-06-17 10:17:00,2022-06-28,1976-08-04,203.7344013453759,Food,2023,6,17,5,168,10,17,2,1,0,0,0,0,Saturday,June,24,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,354,50,11,48,46-55,562,80,18,1,1,Morning,Spring,0,0
2023-02-12 21:11:00,2020-06-28,1980-08-05,170.17077626650504,Electronics,2023,2,12,6,43,21,11,1,1,0,0,0,0,Sunday,February,6,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,959,137,31,44,36-45,687,98,22,1,0,Evening,Winter,0,0
2024-07-09 22:11:00,2022-02-28,1985-04-22,109.59201743421642,Food,2024,7,9,1,191,22,11,3,0,0,0,0,0,Tuesday,July,28,-0.5000000000000004,0.8660254037844384,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,862,123,28,39,36-45,174,24,5,0,0,Evening,Summer,0,1
2023-10-12 12:24:00,2020-10-23,1988-12-05,86.42180054257524,Food,2023,10,12,3,285,12,24,4,0,0,0,0,0,Thursday,October,41,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1084,154,35,36,36-45,445,63,14,1,1,Morning,Fall,0,1
2024-02-01 12:50:00,2021-09-18,1989-07-16,149.41825064600272,Clothing,2024,2,1,3,32,12,50,1,0,1,0,0,0,Thursday,February,5,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,866,123,28,35,26-35,333,47,10,0,1,Morning,Winter,0,1
2023-01-12 18:54:00,2020-06-01,1973-10-07,67.10795906484667,Food,2023,1,12,3,12,18,54,1,0,0,0,0,0,Thursday,January,2,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,955,136,31,51,46-55,718,102,23,1,0,Afternoon,Winter,0,1
2024-08-29 13:35:00,2023-05-15,1996-03-15,152.83727461362975,Electronics,2024,8,29,3,242,13,35,3,0,0,0,0,0,Thursday,August,35,-0.25881904510252035,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,472,67,15,28,26-35,123,17,4,0,1,Afternoon,Summer,0,1
2023-10-29 12:07:00,2023-07-17,1995-04-19,198.83114272445115,Food,2023,10,29,6,302,12,7,4,1,0,0,0,0,Sunday,October,43,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,104,14,3,29,26-35,428,61,14,1,1,Morning,Fall,0,0
2023-09-10 22:52:00,2022-02-01,1972-10-21,190.76704544218615,Food,2023,9,10,6,253,22,52,3,1,0,0,0,0,Sunday,September,36,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,586,83,19,52,46-55,477,68,15,1,0,Evening,Summer,0,0
2024-05-13 22:31:00,2023-04-17,1996-11-23,100.74605452048891,Clothing,2024,5,13,0,134,22,31,2,0,0,0,0,0,Monday,May,20,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,392,56,12,28,26-35,231,33,7,0,0,Evening,Spring,0,1
2023-02-04 18:43:00,2021-10-15,1988-04-25,125.43707678366937,Food,2023,2,4,5,35,18,43,1,1,0,0,0,0,Saturday,February,5,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,477,68,15,36,36-45,695,99,22,1,0,Afternoon,Winter,0,0
2024-12-27 17:05:00,2024-03-11,1965-04-02,117.22042427522251,Books,2024,12,27,4,362,17,5,4,0,0,0,0,0,Friday,December,52,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,291,41,9,59,56-65,3,0,0,0,1,Afternoon,Fall,1,1
2023-03-31 17:18:00,2022-10-28,1981-02-05,84.55261996281222,Clothing,2023,3,31,4,90,17,18,1,0,0,1,0,1,Friday,March,13,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,154,22,5,43,36-45,640,91,21,1,1,Afternoon,Winter,0,1
2024-08-27 21:36:00,2022-01-30,1995-03-23,50.89675754178961,Clothing,2024,8,27,1,240,21,36,3,0,0,0,0,0,Tuesday,August,35,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,940,134,30,29,26-35,125,17,4,0,0,Evening,Summer,0,1
2024-08-24 23:40:00,2023-11-24,1993-11-22,178.26008750809694,Electronics,2024,8,24,5,237,23,40,3,1,0,0,0,0,Saturday,August,34,-0.2588190451025207,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,274,39,9,31,26-35,128,18,4,0,0,Evening,Summer,0,0
2024-02-22 02:27:00,2022-07-31,1988-04-22,132.022508590972,Electronics,2024,2,22,3,53,2,27,1,0,0,0,0,0,Thursday,February,8,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,571,81,18,36,36-45,312,44,10,0,0,Night,Winter,0,1
2023-04-25 09:50:00,2021-11-27,1995-09-07,136.61099775770543,Electronics,2023,4,25,1,115,9,50,2,0,0,0,0,0,Tuesday,April,17,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,514,73,16,29,26-35,615,87,20,1,1,Morning,Spring,0,1
2024-09-08 02:28:00,2024-04-10,1978-06-06,149.00877263780163,Electronics,2024,9,8,6,252,2,28,3,1,0,0,0,0,Sunday,September,36,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,151,21,4,46,46-55,113,16,3,0,0,Night,Summer,0,0
2023-07-15 21:14:00,2023-02-11,1974-09-20,211.82878309387536,Books,2023,7,15,5,196,21,14,3,1,0,0,0,0,Saturday,July,28,-0.7071067811865477,0.7071067811865474,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,154,22,5,50,46-55,534,76,17,1,0,Evening,Summer,0,0
2024-05-15 00:06:00,2023-10-29,1968-04-18,97.05554551107977,Clothing,2024,5,15,2,136,0,6,2,0,0,0,0,0,Wednesday,May,20,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,199,28,6,56,56-65,229,32,7,0,0,Night,Spring,0,1
2024-09-17 11:48:00,2024-04-17,1977-05-20,126.6275042443168,Food,2024,9,17,1,261,11,48,3,0,0,0,0,0,Tuesday,September,38,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,153,21,5,47,46-55,104,14,3,0,1,Morning,Summer,0,1
2024-05-07 20:30:00,2021-05-15,1982-11-05,98.56445460012642,Electronics,2024,5,7,1,128,20,30,2,0,0,0,0,0,Tuesday,May,19,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1088,155,35,42,36-45,237,33,7,0,0,Evening,Spring,0,1
2023-03-16 23:19:00,2021-05-10,1981-10-04,89.85075800609657,Electronics,2023,3,16,3,75,23,19,1,0,0,0,0,0,Thursday,March,11,-0.2588190451025207,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,675,96,22,43,36-45,655,93,21,1,0,Evening,Winter,0,1
2024-02-17 04:03:00,2021-11-24,1988-12-02,168.92923469493294,Electronics,2024,2,17,5,48,4,3,1,1,0,0,0,0,Saturday,February,7,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,815,116,26,36,36-45,317,45,10,0,0,Night,Winter,0,0
2024-01-11 11:19:00,2023-05-26,1972-10-09,100.99509932386431,Food,2024,1,11,3,11,11,19,1,0,0,0,0,0,Thursday,January,2,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,230,32,7,52,46-55,354,50,11,0,1,Morning,Winter,0,1
2024-02-24 23:49:00,2023-01-22,1990-07-04,128.98266520456082,Electronics,2024,2,24,5,55,23,49,1,1,0,0,0,0,Saturday,February,8,-0.2588190451025207,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,398,56,13,34,26-35,310,44,10,0,0,Evening,Winter,0,0
2024-12-29 16:50:00,2022-09-25,1978-10-03,254.44408156228064,Food,2024,12,29,6,364,16,50,4,1,0,0,0,0,Sunday,December,52,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,826,118,27,46,46-55,1,0,0,0,1,Afternoon,Fall,1,0
2023-10-04 08:35:00,2023-06-20,1980-03-21,85.07174900312982,Clothing,2023,10,4,2,277,8,35,4,0,0,0,0,0,Wednesday,October,40,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,106,15,3,44,36-45,453,64,14,1,0,Morning,Fall,0,1
2024-11-06 20:33:00,2024-08-10,1991-02-27,104.00446084225538,Clothing,2024,11,6,2,311,20,33,4,0,0,0,0,0,Wednesday,November,45,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,88,12,2,33,26-35,54,7,1,0,0,Evening,Fall,1,1
2024-01-29 03:01:00,2022-10-26,1969-02-02,89.7601564070942,Clothing,2024,1,29,0,29,3,1,1,0,0,0,0,0,Monday,January,5,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.0,1.0,460,65,15,55,46-55,336,48,11,0,0,Night,Winter,0,1
2024-04-01 14:33:00,2022-06-04,1983-01-16,119.65346105320056,Books,2024,4,1,0,92,14,33,2,0,1,0,1,0,Monday,April,14,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,0.0,1.0,667,95,21,41,36-45,273,39,8,0,1,Afternoon,Spring,0,1
2023-07-11 03:05:00,2023-02-23,1975-07-21,79.80132644600128,Food,2023,7,11,1,192,3,5,3,0,0,0,0,0,Tuesday,July,28,0.7071067811865476,0.7071067811865476,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,138,19,4,49,46-55,538,76,17,1,0,Night,Summer,0,1
2024-11-19 06:41:00,2022-01-17,1990-11-24,80.7823374175272,Electronics,2024,11,19,1,324,6,41,4,0,0,0,0,0,Tuesday,November,47,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1037,148,34,34,26-35,41,5,1,0,0,Night,Fall,1,1
2023-04-09 18:50:00,2023-01-02,1960-11-23,125.40803634569147,Electronics,2023,4,9,6,99,18,50,2,1,0,0,0,0,Sunday,April,14,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,97,13,3,64,56-65,631,90,20,1,0,Afternoon,Spring,0,0
2024-07-01 21:11:00,2023-08-02,1980-04-07,125.29990329584354,Electronics,2024,7,1,0,183,21,11,3,0,1,0,1,0,Monday,July,27,-0.7071067811865477,0.7071067811865474,-0.5000000000000001,-0.8660254037844386,0.0,1.0,334,47,10,44,36-45,182,26,5,0,0,Evening,Summer,0,1
2023-04-06 02:44:00,2021-05-03,1985-02-12,105.15654502753989,Electronics,2023,4,6,3,96,2,44,2,0,0,0,0,0,Thursday,April,14,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,703,100,23,39,36-45,634,90,20,1,0,Night,Spring,0,1
2024-10-25 17:39:00,2023-09-27,1990-01-01,147.55652471380995,Books,2024,10,25,4,299,17,39,4,0,0,0,0,0,Friday,October,43,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,394,56,12,34,26-35,66,9,2,0,1,Afternoon,Fall,0,1
2024-10-24 20:14:00,2022-06-27,1970-12-01,130.76159693631885,Electronics,2024,10,24,3,298,20,14,4,0,0,0,0,0,Thursday,October,43,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,850,121,27,54,46-55,67,9,2,0,0,Evening,Fall,0,1
2023-07-09 00:34:00,2022-07-02,1987-05-10,136.2025701859298,Books,2023,7,9,6,190,0,34,3,1,0,0,0,0,Sunday,July,27,0.0,1.0,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,372,53,12,37,36-45,540,77,17,1,0,Night,Summer,0,0
2023-02-06 07:35:00,2020-06-05,1966-02-10,126.4475495316569,Food,2023,2,6,0,37,7,35,1,0,0,0,0,0,Monday,February,6,0.9659258262890683,-0.25881904510252085,0.8660254037844386,0.5000000000000001,0.0,1.0,976,139,32,58,56-65,693,99,22,1,0,Morning,Winter,0,1
2024-01-04 15:29:00,2021-06-20,1983-04-12,119.57637834199701,Clothing,2024,1,4,3,4,15,29,1,0,0,0,0,0,Thursday,January,1,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,928,132,30,41,36-45,361,51,11,0,1,Afternoon,Winter,0,1
2024-11-25 22:41:00,2022-09-26,1978-10-11,95.23979483562243,Electronics,2024,11,25,0,330,22,41,4,0,0,0,0,0,Monday,November,48,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.0,1.0,791,113,25,46,46-55,35,5,1,0,0,Evening,Fall,1,1
2024-06-08 11:13:00,2023-06-04,1999-02-11,217.57101289982324,Clothing,2024,6,8,5,160,11,13,2,1,0,0,0,0,Saturday,June,23,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,370,52,12,25,18-25,205,29,6,0,1,Morning,Spring,0,0
2023-10-06 13:01:00,2021-02-07,1970-03-12,136.61305388446294,Food,2023,10,6,4,279,13,1,4,0,0,0,0,0,Friday,October,40,-0.25881904510252035,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,971,138,31,54,46-55,451,64,14,1,1,Afternoon,Fall,0,1
2023-08-05 22:36:00,2022-06-19,1962-10-27,139.42727234808817,Food,2023,8,5,5,217,22,36,3,1,0,0,0,0,Saturday,August,31,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,412,58,13,62,56-65,513,73,16,1,0,Evening,Summer,0,0
2023-09-30 04:37:00,2020-12-01,1961-01-16,164.66379946579946,Electronics,2023,9,30,5,273,4,37,3,1,0,1,0,1,Saturday,September,39,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1033,147,33,63,56-65,457,65,15,1,0,Night,Summer,0,0
2023-03-03 12:40:00,2022-04-08,1961-12-22,82.02862043491231,Food,2023,3,3,4,62,12,40,1,0,0,0,0,0,Friday,March,9,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,329,47,10,63,56-65,668,95,21,1,1,Morning,Winter,0,1
2024-08-18 21:59:00,2024-03-03,1989-04-06,157.4193894341885,Clothing,2024,8,18,6,231,21,59,3,1,0,0,0,0,Sunday,August,33,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,168,24,5,35,26-35,134,19,4,0,0,Evening,Summer,0,0
2024-12-29 14:13:00,2023-12-07,1987-09-10,189.0122534742545,Electronics,2024,12,29,6,364,14,13,4,1,0,0,0,0,Sunday,December,52,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,388,55,12,37,36-45,1,0,0,0,1,Afternoon,Fall,1,0
2023-12-08 23:38:00,2021-07-26,1999-01-13,100.4680112239545,Books,2023,12,8,4,342,23,38,4,0,0,0,0,0,Friday,December,49,-0.2588190451025207,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,865,123,28,25,18-25,388,55,12,1,0,Evening,Fall,1,1
2024-02-01 19:01:00,2022-09-07,1996-06-16,117.53919094807358,Electronics,2024,2,1,3,32,19,1,1,0,1,0,0,0,Thursday,February,5,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,512,73,16,28,26-35,333,47,10,0,0,Evening,Winter,0,1
2024-11-29 06:05:00,2022-05-06,1981-09-20,19.8926200771957,Clothing,2024,11,29,4,334,6,5,4,0,0,0,0,0,Friday,November,48,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,938,134,30,43,36-45,31,4,1,0,0,Night,Fall,1,1
2023-01-19 16:58:00,2020-08-07,1986-09-16,174.07535577224266,Electronics,2023,1,19,3,19,16,58,1,0,0,0,0,0,Thursday,January,3,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,895,127,29,38,36-45,711,101,23,1,1,Afternoon,Winter,0,1
2023-06-26 01:34:00,2023-01-09,1993-10-25,125.03478162113804,Electronics,2023,6,26,0,177,1,34,2,0,0,0,0,0,Monday,June,26,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,168,24,5,31,26-35,553,79,18,1,0,Night,Spring,0,1
2024-09-03 04:04:00,2021-11-13,1961-12-08,44.84400632530786,Clothing,2024,9,3,1,247,4,4,3,0,0,0,0,0,Tuesday,September,36,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1025,146,33,63,56-65,118,16,3,0,0,Night,Summer,0,1
2024-01-31 00:39:00,2022-10-24,1968-12-26,171.9549582007969,Electronics,2024,1,31,2,31,0,39,1,0,0,1,0,0,Wednesday,January,5,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,464,66,15,56,56-65,334,47,10,0,0,Night,Winter,0,1
2024-03-20 11:55:00,2022-09-29,1968-10-25,200.22311677458055,Electronics,2024,3,20,2,80,11,55,1,0,0,0,0,0,Wednesday,March,12,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,538,76,17,56,56-65,285,40,9,0,1,Morning,Winter,0,1
2023-08-21 03:44:00,2022-10-23,1993-04-07,94.58525023030785,Clothing,2023,8,21,0,233,3,44,3,0,0,0,0,0,Monday,August,34,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.0,1.0,302,43,9,31,26-35,497,71,16,1,0,Night,Summer,0,1
2023-03-17 22:46:00,2022-11-04,1961-01-19,72.20532805899269,Food,2023,3,17,4,76,22,46,1,0,0,0,0,0,Friday,March,11,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,133,19,4,63,56-65,654,93,21,1,0,Evening,Winter,0,1
2023-09-22 10:09:00,2021-07-23,1995-08-22,170.58910722608593,Clothing,2023,9,22,4,265,10,9,3,0,0,0,0,0,Friday,September,38,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,791,113,25,29,26-35,465,66,15,1,1,Morning,Summer,0,1
2024-03-30 02:53:00,2022-01-04,1986-02-25,139.68629587679223,Electronics,2024,3,30,5,90,2,53,1,1,0,0,0,0,Saturday,March,13,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,816,116,26,38,36-45,275,39,9,0,0,Night,Winter,0,0
2024-12-18 13:15:00,2024-06-07,1973-02-15,160.83118523438563,Books,2024,12,18,2,353,13,15,4,0,0,0,0,0,Wednesday,December,51,-0.25881904510252035,-0.9659258262890684,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,194,27,6,51,46-55,12,1,0,0,1,Afternoon,Fall,1,1
2024-01-19 09:28:00,2021-03-27,1971-05-20,156.518692017683,Books,2024,1,19,4,19,9,28,1,0,0,0,0,0,Friday,January,3,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1028,146,33,53,46-55,346,49,11,0,1,Morning,Winter,0,1
2024-07-17 09:11:00,2023-01-15,1998-08-21,115.3946560862041,Clothing,2024,7,17,2,199,9,11,3,0,0,0,0,0,Wednesday,July,29,0.7071067811865476,-0.7071067811865475,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,549,78,18,26,26-35,166,23,5,0,1,Morning,Summer,0,1
2024-05-20 08:00:00,2022-11-21,1969-05-18,92.76837249049996,Books,2024,5,20,0,141,8,0,2,0,0,0,0,0,Monday,May,21,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,1.0,546,78,17,55,46-55,224,32,7,0,0,Morning,Spring,0,1
2024-01-02 04:19:00,2022-02-15,1983-02-26,61.82815068384345,Electronics,2024,1,2,1,2,4,19,1,0,0,0,0,0,Tuesday,January,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,686,98,22,41,36-45,363,51,11,0,0,Night,Winter,0,1
2023-05-24 07:42:00,2021-08-20,1971-06-24,81.08370712785954,Electronics,2023,5,24,2,144,7,42,2,0,0,0,0,0,Wednesday,May,21,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,642,91,21,53,46-55,586,83,19,1,0,Morning,Spring,0,1
2023-03-10 11:00:00,2022-08-29,1965-04-13,112.17690461231795,Clothing,2023,3,10,4,69,11,0,1,0,0,0,0,0,Friday,March,10,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,193,27,6,59,56-65,661,94,21,1,1,Morning,Winter,0,1
2023-04-09 21:19:00,2023-01-06,1995-06-14,112.84310432895998,Electronics,2023,4,9,6,99,21,19,2,1,0,0,0,0,Sunday,April,14,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,93,13,3,29,26-35,631,90,20,1,0,Evening,Spring,0,0
2024-01-31 10:36:00,2023-04-10,1975-04-24,85.56192545371866,Food,2024,1,31,2,31,10,36,1,0,0,1,0,0,Wednesday,January,5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,296,42,9,49,46-55,334,47,10,0,1,Morning,Winter,0,1
2023-01-25 14:36:00,2022-04-25,1984-01-13,121.0080394993197,Electronics,2023,1,25,2,25,14,36,1,0,0,0,0,0,Wednesday,January,4,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,275,39,9,40,36-45,705,100,23,1,1,Afternoon,Winter,0,1
2024-04-13 11:36:00,2023-02-14,1995-04-18,124.50887562984119,Clothing,2024,4,13,5,104,11,36,2,1,0,0,0,0,Saturday,April,15,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,424,60,13,29,26-35,261,37,8,0,1,Morning,Spring,0,0
2024-04-28 16:48:00,2022-12-10,1997-03-23,153.62510953136004,Food,2024,4,28,6,119,16,48,2,1,0,0,0,0,Sunday,April,17,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,505,72,16,27,26-35,246,35,8,0,1,Afternoon,Spring,0,0
2024-07-18 23:43:00,2021-10-16,1991-11-16,158.33781980791068,Food,2024,7,18,3,200,23,43,3,0,0,0,0,0,Thursday,July,29,-0.2588190451025207,0.9659258262890683,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,1006,143,33,33,26-35,165,23,5,0,0,Evening,Summer,0,1
2023-05-31 23:27:00,2020-06-22,1964-04-21,89.63594058579783,Books,2023,5,31,2,151,23,27,2,0,0,1,0,0,Wednesday,May,22,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1073,153,35,60,56-65,579,82,19,1,0,Evening,Spring,0,1
2023-05-24 14:14:00,2021-10-14,1999-03-14,105.87829775388447,Electronics,2023,5,24,2,144,14,14,2,0,0,0,0,0,Wednesday,May,21,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,587,83,19,25,18-25,586,83,19,1,1,Afternoon,Spring,0,1
2024-07-22 05:43:00,2021-09-09,1998-06-12,89.5016249645548,Clothing,2024,7,22,0,204,5,43,3,0,0,0,0,0,Monday,July,30,0.9659258262890683,0.25881904510252074,-0.5000000000000001,-0.8660254037844386,0.0,1.0,1047,149,34,26,26-35,161,23,5,0,0,Night,Summer,0,1
2023-02-08 19:49:00,2020-08-10,1975-01-13,89.97542855637002,Books,2023,2,8,2,39,19,49,1,0,0,0,0,0,Wednesday,February,6,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,912,130,29,49,46-55,691,98,22,1,0,Evening,Winter,0,1
2023-04-19 13:01:00,2022-10-25,1982-07-14,137.24606609515152,Books,2023,4,19,2,109,13,1,2,0,0,0,0,0,Wednesday,April,16,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,176,25,5,42,36-45,621,88,20,1,1,Afternoon,Spring,0,1
2024-11-23 08:36:00,2022-12-29,1991-12-17,165.14598459533403,Electronics,2024,11,23,5,328,8,36,4,1,0,0,0,0,Saturday,November,47,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,695,99,22,33,26-35,37,5,1,0,0,Morning,Fall,1,0
